Data set,Method,Fingerprint,Confidence level (%),Recovery Rate,Area Under ROC Curve
DNMT1,SB-DFP,ECFP4,99.999,0.196581196581,0.837664632478632
DNMT1,SB-DFP,ECFP4,99.999,0.145299145299,0.77235905982906
DNMT1,SB-DFP,ECFP4,99.999,0.213675213675,0.791686299145299
DNMT1,SB-DFP,ECFP4,99.999,0.213675213675,0.826590632478633
DNMT1,SB-DFP,ECFP4,99.999,0.179487179487,0.845245521367521
DNMT1,SB-DFP,ECFP4,99.999,0.188034188034,0.841682833333333
DNMT1,SB-DFP,ECFP4,99.999,0.230769230769,0.819459846153846
DNMT1,SB-DFP,ECFP4,99.999,0.102564102564,0.735349952991453
DNMT1,SB-DFP,ECFP4,99.999,0.145299145299,0.734698683760684
DNMT1,SB-DFP,ECFP4,99.999,0.0854700854701,0.79349885042735
DNMT1,SB-DFP,ECFP4,99.999,0.205128205128,0.831222611111111
DNMT1,SB-DFP,ECFP4,99.999,0.290598290598,0.840822858974359
DNMT1,SB-DFP,ECFP4,99.999,0.205128205128,0.823180717948718
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.840092927350428
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.849302299145299
DNMT1,SB-DFP,ECFP4,99.999,0.17094017094,0.841058961538462
DNMT1,SB-DFP,ECFP4,99.999,0.136752136752,0.8553085
DNMT1,SB-DFP,ECFP4,99.999,0.273504273504,0.858678982905983
DNMT1,SB-DFP,ECFP4,99.999,0.17094017094,0.794928307692308
DNMT1,SB-DFP,ECFP4,99.999,0.153846153846,0.791595799145299
DNMT1,SB-DFP,ECFP4,99.999,0.179487179487,0.79035147008547
DNMT1,SB-DFP,ECFP4,99.999,0.273504273504,0.775308269230769
DNMT1,SB-DFP,ECFP4,99.999,0.025641025641,0.754446666666667
DNMT1,SB-DFP,ECFP4,99.999,0.145299145299,0.852140299145299
DNMT1,SB-DFP,ECFP4,99.999,0.205128205128,0.800691752136752
DNMT1,SB-DFP,ECFP4,99.999,0.102564102564,0.719775662393162
DNMT1,SB-DFP,ECFP4,99.999,0.179487179487,0.859893863247863
DNMT1,SB-DFP,ECFP4,99.999,0.188034188034,0.800759709401709
DNMT1,SB-DFP,ECFP4,99.999,0.0769230769231,0.740202542735043
DNMT1,SB-DFP,ECFP4,99.999,0.0683760683761,0.691770683760684
DNMT1,SB-DFP,ECFP4,99.999,0.128205128205,0.785237705128205
DNMT1,SB-DFP,ECFP4,99.999,0.0854700854701,0.829518743589743
DNMT1,SB-DFP,ECFP4,99.999,0.128205128205,0.802770551282051
DNMT1,SB-DFP,ECFP4,99.999,0.153846153846,0.729353794871795
DNMT1,SB-DFP,ECFP4,99.999,0.128205128205,0.811066982905983
DNMT1,SB-DFP,ECFP4,99.999,0.119658119658,0.842470183760684
DNMT1,SB-DFP,ECFP4,99.999,0.0598290598291,0.797565102564103
DNMT1,SB-DFP,ECFP4,99.999,0.290598290598,0.831049217948718
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.852211948717949
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.827069141025641
DNMT1,SB-DFP,ECFP4,99.999,0.179487179487,0.738787769230769
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.749851807692308
DNMT1,SB-DFP,ECFP4,99.999,0.188034188034,0.814303803418803
DNMT1,SB-DFP,ECFP4,99.999,0.119658119658,0.798094329059829
DNMT1,SB-DFP,ECFP4,99.999,0.0854700854701,0.811092782051282
DNMT1,SB-DFP,ECFP4,99.999,0.128205128205,0.766638153846154
DNMT1,SB-DFP,ECFP4,99.999,0.102564102564,0.843150269230769
DNMT1,SB-DFP,ECFP4,99.999,0.17094017094,0.818440388888889
DNMT1,SB-DFP,ECFP4,99.999,0.017094017094,0.798967538461538
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.75387447008547
DNMT1,SB-DFP,ECFP4,99.999,0.128205128205,0.834913226495726
DNMT1,SB-DFP,ECFP4,99.999,0.188034188034,0.805092534188034
DNMT1,SB-DFP,ECFP4,99.999,0.0940170940171,0.81128538034188
DNMT1,SB-DFP,ECFP4,99.999,0.179487179487,0.793725435897436
DNMT1,SB-DFP,ECFP4,99.999,0.230769230769,0.864392829059829
DNMT1,SB-DFP,ECFP4,99.999,0.162393162393,0.697848153846154
DNMT1,SB-DFP,ECFP4,99.999,0.102564102564,0.81293585042735
DNMT1,SB-DFP,ECFP4,99.999,0.162393162393,0.821001474358974
DNMT1,SB-DFP,ECFP4,99.999,0.145299145299,0.673669752136752
DNMT1,SB-DFP,ECFP4,99.999,0.0940170940171,0.733125717948718
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.758105713675213
DNMT1,SB-DFP,ECFP4,99.999,0.196581196581,0.859634547008547
DNMT1,SB-DFP,ECFP4,99.999,0.119658119658,0.721475901709402
DNMT1,SB-DFP,ECFP4,99.999,0.153846153846,0.727536226495726
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.633286679487179
DNMT1,SB-DFP,ECFP4,99.999,0.145299145299,0.807361572649572
DNMT1,SB-DFP,ECFP4,99.999,0.153846153846,0.778069846153846
DNMT1,SB-DFP,ECFP4,99.999,0.128205128205,0.807401051282051
DNMT1,SB-DFP,ECFP4,99.999,0.111111111111,0.794746948717949
DNMT1,SB-DFP,ECFP4,99.999,0.102564102564,0.849475371794872
DNMT1,SB-DFP,ECFP4,99.999,0.153846153846,0.754931726495726
DNMT1,SB-DFP,ECFP4,99.999,0.179487179487,0.772115632478633
DNMT1,SB-DFP,ECFP4,99.999,0.153846153846,0.803838893162393
DNMT1,SB-DFP,ECFP4,99.999,0.25641025641,0.812627611111111
DNMT1,SB-DFP,ECFP4,99.999,0.299145299145,0.840592307692308
DNMT1,SB-DFP,ECFP4,99.999,0.247863247863,0.885569846153846
DNMT1,SB-DFP,ECFP4,99.999,0.17094017094,0.770545252136752
DNMT1,SB-DFP,ECFP4,99.999,0.179487179487,0.738533752136752
DNMT1,SB-DFP,ECFP4,99.999,0.213675213675,0.801492547008547
DNMT1,SB-DFP,ECFP4,99.999,0.145299145299,0.732222051282051
DNMT1,SB-DFP,ECFP4,99.999,0.136752136752,0.805791957264957
DNMT1,SB-DFP,ECFP4,99.999,0.0683760683761,0.832451730769231
DNMT1,SB-DFP,ECFP4,99.999,0.119658119658,0.823848196581197
DNMT1,SB-DFP,ECFP4,99.999,0.222222222222,0.845612756410256
DNMT1,SB-DFP,ECFP4,99.999,0.102564102564,0.699534786324786
DNMT1,SB-DFP,ECFP4,99.999,0.34188034188,0.840546358974359
DNMT1,SB-DFP,ECFP4,99.999,0.042735042735,0.810182974358974
DNMT1,SB-DFP,MACCS,99.999,0,0.842595987179487
DNMT1,SB-DFP,MACCS,99.999,0.0854700854701,0.849298987179487
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.5
DNMT1,SB-DFP,MACCS,99.999,0.034188034188,0.724706423076923
DNMT1,SB-DFP,MACCS,99.999,0.034188034188,0.86769655982906
DNMT1,SB-DFP,MACCS,99.999,0.145299145299,0.81316461965812
DNMT1,SB-DFP,MACCS,99.999,0,0.795984025641026
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.85773408974359
DNMT1,SB-DFP,MACCS,99.999,0.042735042735,0.851100491452992
DNMT1,SB-DFP,MACCS,99.999,0.0683760683761,0.649934243589744
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.726841884615385
DNMT1,SB-DFP,MACCS,99.999,0,0.796540576923077
DNMT1,SB-DFP,MACCS,99.999,0.102564102564,0.802010722222222
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.828764747863248
DNMT1,SB-DFP,MACCS,99.999,0.017094017094,0.849938705128205
DNMT1,SB-DFP,MACCS,99.999,0.119658119658,0.823658816239316
DNMT1,SB-DFP,MACCS,99.999,0.136752136752,0.860415021367521
DNMT1,SB-DFP,MACCS,99.999,0.119658119658,0.633647602564103
DNMT1,SB-DFP,MACCS,99.999,0.042735042735,0.841423264957265
DNMT1,SB-DFP,MACCS,99.999,0.17094017094,0.790721846153846
DNMT1,SB-DFP,MACCS,99.999,0.0940170940171,0.865678794871795
DNMT1,SB-DFP,MACCS,99.999,0,0.844132448717949
DNMT1,SB-DFP,MACCS,99.999,0,0.840604012820513
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.795769158119658
DNMT1,SB-DFP,MACCS,99.999,0,0.789624333333333
DNMT1,SB-DFP,MACCS,99.999,0,0.837316837606838
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.851706282051282
DNMT1,SB-DFP,MACCS,99.999,0,0.674844235042735
DNMT1,SB-DFP,MACCS,99.999,0,0.839419012820513
DNMT1,SB-DFP,MACCS,99.999,0.128205128205,0.814461414529915
DNMT1,SB-DFP,MACCS,99.999,0.119658119658,0.783259111111111
DNMT1,SB-DFP,MACCS,99.999,0.017094017094,0.864475132478633
DNMT1,SB-DFP,MACCS,99.999,0,0.848113474358974
DNMT1,SB-DFP,MACCS,99.999,0.111111111111,0.62438635042735
DNMT1,SB-DFP,MACCS,99.999,0,0.720422760683761
DNMT1,SB-DFP,MACCS,99.999,0,0.732249807692308
DNMT1,SB-DFP,MACCS,99.999,0.128205128205,0.594910876068376
DNMT1,SB-DFP,MACCS,99.999,0.017094017094,0.850090025641025
DNMT1,SB-DFP,MACCS,99.999,0.111111111111,0.865781085470085
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.869877465811966
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.854621299145299
DNMT1,SB-DFP,MACCS,99.999,0.0854700854701,0.860697773504274
DNMT1,SB-DFP,MACCS,99.999,0,0.648914811965812
DNMT1,SB-DFP,MACCS,99.999,0,0.82221935042735
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.870808854700855
DNMT1,SB-DFP,MACCS,99.999,0.128205128205,0.801565730769231
DNMT1,SB-DFP,MACCS,99.999,0.017094017094,0.650053
DNMT1,SB-DFP,MACCS,99.999,0.102564102564,0.847747803418804
DNMT1,SB-DFP,MACCS,99.999,0.025641025641,0.863372153846154
DNMT1,SB-DFP,MACCS,99.999,0,0.777469871794872
DNMT1,SB-DFP,MACCS,99.999,0,0.793914282051282
DNMT1,SB-DFP,MACCS,99.999,0.0769230769231,0.687858042735043
DNMT1,SB-DFP,MACCS,99.999,0.0512820512821,0.766851551282051
DNMT1,SB-DFP,MACCS,99.999,0.0683760683761,0.838644282051282
DNMT1,SB-DFP,MACCS,99.999,0,0.859564611111111
DNMT1,SB-DFP,MACCS,99.999,0.0769230769231,0.650732393162393
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.840463021367521
DNMT1,SB-DFP,MACCS,99.999,0,0.649801316239316
DNMT1,SB-DFP,MACCS,99.999,0.136752136752,0.820485799145299
DNMT1,SB-DFP,MACCS,99.999,0,0.757581521367521
DNMT1,SB-DFP,MACCS,99.999,0,0.847798239316239
DNMT1,SB-DFP,MACCS,99.999,0.136752136752,0.791258064102564
DNMT1,SB-DFP,MACCS,99.999,0.111111111111,0.827347846153846
DNMT1,SB-DFP,MACCS,99.999,0,0.820934675213675
DNMT1,SB-DFP,MACCS,99.999,0.0769230769231,0.645463841880342
DNMT1,SB-DFP,MACCS,99.999,0.0940170940171,0.771585179487179
DNMT1,SB-DFP,MACCS,99.999,0,0.608434401709402
DNMT1,SB-DFP,MACCS,99.999,0.034188034188,0.809638722222222
DNMT1,SB-DFP,MACCS,99.999,0,0.815998051282051
DNMT1,SB-DFP,MACCS,99.999,0,0.744738717948718
DNMT1,SB-DFP,MACCS,99.999,0.0940170940171,0.787253534188034
DNMT1,SB-DFP,MACCS,99.999,0,0.828195371794872
DNMT1,SB-DFP,MACCS,99.999,0.136752136752,0.816128542735043
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.861722713675214
DNMT1,SB-DFP,MACCS,99.999,0,0.698465816239316
DNMT1,SB-DFP,MACCS,99.999,0.017094017094,0.701920239316239
DNMT1,SB-DFP,MACCS,99.999,0.0940170940171,0.840780354700855
DNMT1,SB-DFP,MACCS,99.999,0,0.840293594017094
DNMT1,SB-DFP,MACCS,99.999,0.153846153846,0.856269329059829
DNMT1,SB-DFP,MACCS,99.999,0.119658119658,0.787360923076923
DNMT1,SB-DFP,MACCS,99.999,0,0.805125581196581
DNMT1,SB-DFP,MACCS,99.999,0.00854700854701,0.837081935897436
DNMT1,SB-DFP,MACCS,99.999,0.17094017094,0.606775448717949
DNMT1,SB-DFP,MACCS,99.999,0,0.637889132478632
DNMT1,SB-DFP,MACCS,99.999,0.119658119658,0.670137371794872
DNMT1,SB-DFP,MACCS,99.999,0.025641025641,0.854987995726496
DNMT1,SB-DFP,MACCS,99.999,0.0769230769231,0.650649662393162
DNMT1,SB-DFP,MACCS,99.999,0,0.843073538461538
DNMT1,SB-DFP,MACCS,99.999,0,0.843103914529915
DNMT1,SB-DFP,MACCS,99.999,0,0.84292435042735
DNMT1,SB-DFP,MACCS,99.999,0.0683760683761,0.857947995726496
DNMT1,SB-DFP,MACCS,99.999,0.0598290598291,0.874011047008547
DNMT1,SB-DFP,MACCS,99.999,0.136752136752,0.788782363247863
DNMT1,SB-DFP,MACCS,99.999,0.0598290598291,0.661353662393162
DNMT1,SB-DFP,MACCS,99.999,0,0.866837799145299
DNMT1,SB-DFP,MACCS,99.999,0.0683760683761,0.856672017094017
DNMT1,SB-DFP,MACCS,99.999,0.136752136752,0.84948652991453
DNMT1,SB-DFP,MACCS,99.999,0,0.803833196581197
DNMT1,SB-DFP,MACCS,99.999,0,0.645361448717949
DNMT1,SB-DFP,MACCS,99.999,0.128205128205,0.751911923076923
EHMT2,SB-DFP,ECFP4,99.999,0.549019607843,0.914021519607843
EHMT2,SB-DFP,ECFP4,99.999,0.647058823529,0.948888941176471
EHMT2,SB-DFP,ECFP4,99.999,0.705882352941,0.95323437254902
EHMT2,SB-DFP,ECFP4,99.999,0.529411764706,0.906340049019608
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.888071960784314
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.878835078431372
EHMT2,SB-DFP,ECFP4,99.999,0.921568627451,0.960999284313726
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.925679490196078
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.943453254901961
EHMT2,SB-DFP,ECFP4,99.999,0.705882352941,0.966916637254902
EHMT2,SB-DFP,ECFP4,99.999,0.882352941176,0.983104088235294
EHMT2,SB-DFP,ECFP4,99.999,0.647058823529,0.940650676470588
EHMT2,SB-DFP,ECFP4,99.999,0.647058823529,0.966723049019608
EHMT2,SB-DFP,ECFP4,99.999,0.862745098039,0.984990774509804
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.920441078431372
EHMT2,SB-DFP,ECFP4,99.999,0.627450980392,0.83873431372549
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.921690980392157
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.918222039215686
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.920791352941176
EHMT2,SB-DFP,ECFP4,99.999,0.686274509804,0.974231
EHMT2,SB-DFP,ECFP4,99.999,0.705882352941,0.910822392156863
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.848002696078431
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.962964882352941
EHMT2,SB-DFP,ECFP4,99.999,0.901960784314,0.966498078431373
EHMT2,SB-DFP,ECFP4,99.999,0.862745098039,0.943779362745098
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.948761696078431
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.938321509803922
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.923569343137255
EHMT2,SB-DFP,ECFP4,99.999,0.686274509804,0.935100117647059
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.884029578431372
EHMT2,SB-DFP,ECFP4,99.999,0.78431372549,0.943561215686275
EHMT2,SB-DFP,ECFP4,99.999,0.78431372549,0.946804098039216
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.94828612745098
EHMT2,SB-DFP,ECFP4,99.999,0.843137254902,0.96135218627451
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.916425950980392
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.97302805882353
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.954976068627451
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.951253401960784
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.955155401960784
EHMT2,SB-DFP,ECFP4,99.999,0.647058823529,0.938816578431372
EHMT2,SB-DFP,ECFP4,99.999,0.647058823529,0.930501843137255
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.974856303921568
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.912718921568628
EHMT2,SB-DFP,ECFP4,99.999,0.549019607843,0.832987352941176
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.902741931372549
EHMT2,SB-DFP,ECFP4,99.999,0.921568627451,0.979440039215686
EHMT2,SB-DFP,ECFP4,99.999,0.666666666667,0.914322892156862
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.87926062745098
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.962905598039216
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.917893568627451
EHMT2,SB-DFP,ECFP4,99.999,0.803921568627,0.975387235294118
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.965963960784313
EHMT2,SB-DFP,ECFP4,99.999,0.823529411765,0.971142656862745
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.941796490196078
EHMT2,SB-DFP,ECFP4,99.999,0.78431372549,0.978054754901961
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.973580509803921
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.940557333333333
EHMT2,SB-DFP,ECFP4,99.999,0.843137254902,0.978728333333333
EHMT2,SB-DFP,ECFP4,99.999,0.78431372549,0.95224131372549
EHMT2,SB-DFP,ECFP4,99.999,0.647058823529,0.977509764705882
EHMT2,SB-DFP,ECFP4,99.999,0.823529411765,0.981722078431373
EHMT2,SB-DFP,ECFP4,99.999,0.607843137255,0.967175205882353
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.901574411764706
EHMT2,SB-DFP,ECFP4,99.999,0.647058823529,0.900681254901961
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.956075156862745
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.925571803921569
EHMT2,SB-DFP,ECFP4,99.999,0.549019607843,0.908976137254902
EHMT2,SB-DFP,ECFP4,99.999,0.705882352941,0.879593303921569
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.919270843137255
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.86357487254902
EHMT2,SB-DFP,ECFP4,99.999,0.666666666667,0.961262205882353
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.943381970588235
EHMT2,SB-DFP,ECFP4,99.999,0.78431372549,0.959018215686274
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.91601712745098
EHMT2,SB-DFP,ECFP4,99.999,0.705882352941,0.953693519607843
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.938593450980392
EHMT2,SB-DFP,ECFP4,99.999,0.705882352941,0.88751018627451
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.947757931372549
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.913934921568628
EHMT2,SB-DFP,ECFP4,99.999,0.549019607843,0.959578549019608
EHMT2,SB-DFP,ECFP4,99.999,0.745098039216,0.916211245098039
EHMT2,SB-DFP,ECFP4,99.999,0.803921568627,0.96840631372549
EHMT2,SB-DFP,ECFP4,99.999,0.901960784314,0.973776598039215
EHMT2,SB-DFP,ECFP4,99.999,0.823529411765,0.954038735294117
EHMT2,SB-DFP,ECFP4,99.999,0.666666666667,0.967833029411765
EHMT2,SB-DFP,ECFP4,99.999,0.78431372549,0.976966754901961
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.94527968627451
EHMT2,SB-DFP,ECFP4,99.999,0.705882352941,0.866073009803922
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.940912794117647
EHMT2,SB-DFP,ECFP4,99.999,0.843137254902,0.943865970588235
EHMT2,SB-DFP,ECFP4,99.999,0.705882352941,0.948831019607843
EHMT2,SB-DFP,ECFP4,99.999,0.921568627451,0.957111235294118
EHMT2,SB-DFP,ECFP4,99.999,0.549019607843,0.942804245098039
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.944361450980392
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.908669990196078
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.973226588235294
EHMT2,SB-DFP,ECFP4,99.999,0.764705882353,0.958686598039216
EHMT2,SB-DFP,ECFP4,99.999,0.882352941176,0.968615196078432
EHMT2,SB-DFP,ECFP4,99.999,0.803921568627,0.94551268627451
EHMT2,SB-DFP,ECFP4,99.999,0.725490196078,0.952716794117647
EHMT2,SB-DFP,MACCS,99.999,0,0.955714882352941
EHMT2,SB-DFP,MACCS,99.999,0,0.96292381372549
EHMT2,SB-DFP,MACCS,99.999,0,0.966126117647059
EHMT2,SB-DFP,MACCS,99.999,0,0.961298882352941
EHMT2,SB-DFP,MACCS,99.999,0,0.926618735294118
EHMT2,SB-DFP,MACCS,99.999,0,0.870508382352941
EHMT2,SB-DFP,MACCS,99.999,0,0.962112156862745
EHMT2,SB-DFP,MACCS,99.999,0,0.965456617647059
EHMT2,SB-DFP,MACCS,99.999,0,0.970748705882353
EHMT2,SB-DFP,MACCS,99.999,0,0.956449764705882
EHMT2,SB-DFP,MACCS,99.999,0,0.892861176470588
EHMT2,SB-DFP,MACCS,99.999,0,0.967888470588235
EHMT2,SB-DFP,MACCS,99.999,0,0.958930470588235
EHMT2,SB-DFP,MACCS,99.999,0,0.970097156862745
EHMT2,SB-DFP,MACCS,99.999,0,0.941898049019608
EHMT2,SB-DFP,MACCS,99.999,0,0.928718529411765
EHMT2,SB-DFP,MACCS,99.999,0,0.96032181372549
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.963773029411765
EHMT2,SB-DFP,MACCS,99.999,0,0.96414187254902
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.962820617647059
EHMT2,SB-DFP,MACCS,99.999,0,0.964103725490196
EHMT2,SB-DFP,MACCS,99.999,0,0.924365215686274
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.922589480392157
EHMT2,SB-DFP,MACCS,99.999,0,0.958253284313726
EHMT2,SB-DFP,MACCS,99.999,0,0.959754009803921
EHMT2,SB-DFP,MACCS,99.999,0,0.92415062745098
EHMT2,SB-DFP,MACCS,99.999,0.0588235294118,0.951474490196078
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.944996852941176
EHMT2,SB-DFP,MACCS,99.999,0,0.957623019607843
EHMT2,SB-DFP,MACCS,99.999,0,0.96829481372549
EHMT2,SB-DFP,MACCS,99.999,0,0.936807107843137
EHMT2,SB-DFP,MACCS,99.999,0,0.958980764705882
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.957540490196078
EHMT2,SB-DFP,MACCS,99.999,0,0.966092068627451
EHMT2,SB-DFP,MACCS,99.999,0,0.96136612745098
EHMT2,SB-DFP,MACCS,99.999,0,0.923110931372549
EHMT2,SB-DFP,MACCS,99.999,0,0.957628921568627
EHMT2,SB-DFP,MACCS,99.999,0,0.963426323529412
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.963621078431373
EHMT2,SB-DFP,MACCS,99.999,0,0.956714225490196
EHMT2,SB-DFP,MACCS,99.999,0,0.930020784313725
EHMT2,SB-DFP,MACCS,99.999,0,0.947008049019608
EHMT2,SB-DFP,MACCS,99.999,0,0.966441
EHMT2,SB-DFP,MACCS,99.999,0,0.95965681372549
EHMT2,SB-DFP,MACCS,99.999,0,0.958955333333333
EHMT2,SB-DFP,MACCS,99.999,0,0.868073950980392
EHMT2,SB-DFP,MACCS,99.999,0,0.952741009803922
EHMT2,SB-DFP,MACCS,99.999,0,0.890458901960784
EHMT2,SB-DFP,MACCS,99.999,0,0.967554029411765
EHMT2,SB-DFP,MACCS,99.999,0,0.963204303921568
EHMT2,SB-DFP,MACCS,99.999,0,0.932365176470588
EHMT2,SB-DFP,MACCS,99.999,0,0.924062254901961
EHMT2,SB-DFP,MACCS,99.999,0,0.969458647058823
EHMT2,SB-DFP,MACCS,99.999,0,0.964782843137255
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.959308215686275
EHMT2,SB-DFP,MACCS,99.999,0,0.952567617647059
EHMT2,SB-DFP,MACCS,99.999,0,0.96906331372549
EHMT2,SB-DFP,MACCS,99.999,0,0.96208731372549
EHMT2,SB-DFP,MACCS,99.999,0,0.947597676470588
EHMT2,SB-DFP,MACCS,99.999,0,0.965353343137255
EHMT2,SB-DFP,MACCS,99.999,0,0.948076705882353
EHMT2,SB-DFP,MACCS,99.999,0,0.941685362745098
EHMT2,SB-DFP,MACCS,99.999,0,0.962374637254902
EHMT2,SB-DFP,MACCS,99.999,0,0.967206303921568
EHMT2,SB-DFP,MACCS,99.999,0,0.962585274509804
EHMT2,SB-DFP,MACCS,99.999,0,0.964908333333333
EHMT2,SB-DFP,MACCS,99.999,0,0.922785098039216
EHMT2,SB-DFP,MACCS,99.999,0,0.95962131372549
EHMT2,SB-DFP,MACCS,99.999,0,0.962827382352941
EHMT2,SB-DFP,MACCS,99.999,0,0.969155921568628
EHMT2,SB-DFP,MACCS,99.999,0,0.923463029411765
EHMT2,SB-DFP,MACCS,99.999,0,0.962784068627451
EHMT2,SB-DFP,MACCS,99.999,0,0.944546137254902
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.959396862745098
EHMT2,SB-DFP,MACCS,99.999,0,0.92895881372549
EHMT2,SB-DFP,MACCS,99.999,0,0.962602921568627
EHMT2,SB-DFP,MACCS,99.999,0,0.967278970588235
EHMT2,SB-DFP,MACCS,99.999,0,0.898255039215686
EHMT2,SB-DFP,MACCS,99.999,0,0.966332166666667
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.883177039215686
EHMT2,SB-DFP,MACCS,99.999,0,0.92875937254902
EHMT2,SB-DFP,MACCS,99.999,0.0196078431373,0.917250274509804
EHMT2,SB-DFP,MACCS,99.999,0,0.944449352941176
EHMT2,SB-DFP,MACCS,99.999,0,0.88398862745098
EHMT2,SB-DFP,MACCS,99.999,0,0.962371725490196
EHMT2,SB-DFP,MACCS,99.999,0,0.87672118627451
EHMT2,SB-DFP,MACCS,99.999,0,0.96313912745098
EHMT2,SB-DFP,MACCS,99.999,0,0.962432460784314
EHMT2,SB-DFP,MACCS,99.999,0,0.939023637254902
EHMT2,SB-DFP,MACCS,99.999,0,0.890830019607843
EHMT2,SB-DFP,MACCS,99.999,0,0.9532785
EHMT2,SB-DFP,MACCS,99.999,0,0.960219284313726
EHMT2,SB-DFP,MACCS,99.999,0,0.963159441176471
EHMT2,SB-DFP,MACCS,99.999,0,0.964555382352941
EHMT2,SB-DFP,MACCS,99.999,0,0.964700676470588
EHMT2,SB-DFP,MACCS,99.999,0,0.969710343137255
EHMT2,SB-DFP,MACCS,99.999,0,0.960894009803921
EHMT2,SB-DFP,MACCS,99.999,0,0.970174019607843
EHMT2,SB-DFP,MACCS,99.999,0,0.959430333333333
EHMT2,SB-DFP,MACCS,99.999,0,0.91521237254902
EP300,SB-DFP,ECFP4,99.999,0.382978723404,0.837621744680851
